student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,email_valid,phone_valid,profile_json_parsed,hobbies,skills,family,devices,skills_python,skills_excel,skills_sql,skills_soft,family_siblings,family_income_father,family_income_mother,device_types,device_brands,device_years,addr_city,addr_district,addr_postal
30,Jaime Rowe,20,Female,69,+10468929598,Shepardmouth,eolson@carr.net,1972-01-29 01:01:06,Data Science,64.0,pending,3.7,average,294.0,2022-04-24 08:54:19,"Port Robertstad 16-kv, dom 50, Tashkent","{'hobbies': ['woman', 'wear'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 3}, 'soft': ['reduce', 'than']}, 'family': {'siblings': 4, 'income': {'father': 1291, 'mother': 913}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}",True,True,"{""hobbies"": [""woman"", ""wear""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 3}, ""soft"": [""reduce"", ""than""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1291, ""mother"": 913}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",woman|wear,"{""tech"": {""python"": 4, ""excel"": 5, ""sql"": 3}, ""soft"": [""reduce"", ""than""]}","{""siblings"": 4, ""income"": {""father"": 1291, ""mother"": 913}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]",4.0,5.0,3.0,reduce|than,4.0,1291.0,913.0,laptop|phone,Lenovo|Xiaomi,2024|2019,Tashkent,Port Robertstad,
31,Brianna Castro ,21,Unknown,90,,East Regina,,2007-10-13 09:29:00,Data Science,100.0,pending,3.06,average,63.0,1970-09-12 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,False,False,,,,,,,,,,,,,,,,,,
32,April Johnson ,20,Male,90,+10548293587,Andersontown,,2021-11-27 01:13:12,Python,100.0,active,3.06,good,289.0,2022-04-21 06:18:32,"Apartment 42, Christineburgh district, Tashkent, UZ, 100686","{'hobbies': ['material', 'relate'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 3}, 'soft': ['against', 'history']}, 'family': {'siblings': 4, 'income': {'father': 1124, 'mother': 1323}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}",False,True,"{""hobbies"": [""material"", ""relate""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 3}, ""soft"": [""against"", ""history""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1124, ""mother"": 1323}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]}",material|relate,"{""tech"": {""python"": 5, ""excel"": 3, ""sql"": 3}, ""soft"": [""against"", ""history""]}","{""siblings"": 4, ""income"": {""father"": 1124, ""mother"": 1323}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2023}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]",5.0,3.0,3.0,against|history,4.0,1124.0,1323.0,laptop|phone,Dell|Apple,2023|2018,Tashkent,Christineburgh district,100686
33,Joyce Franklin,20,Female,60,+16180905816,South Brittany,,2000-06-29 21:16:26,Data Science,66.0,inactive,3.06,excellent,57.0,1982-05-31 00:00:00,"New Antonio 12-kv, dom 41, Tashkent","{""hobbies"": [""run"", ""case""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""rock"", ""never""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1009, ""mother"": 1369}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",False,True,"{""hobbies"": [""run"", ""case""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""rock"", ""never""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1009, ""mother"": 1369}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",run|case,"{""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""rock"", ""never""]}","{""siblings"": 4, ""income"": {""father"": 1009, ""mother"": 1369}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2022}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]",4.0,2.0,3.0,rock|never,4.0,1009.0,1369.0,laptop|phone,Dell|Xiaomi,2022|2020,Tashkent,New Antonio,
34,Unknown,20,Female,87,,Hillmouth,,1983-05-24 00:00:00,Data Science,67.0,active,3.7,excellent,172.0,1975-06-08 00:00:00,UZ 100883 Tashkent West Michaelport,"{'hobbies': ['decide', 'least'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 2}, 'soft': ['mouth', 'laugh']}, 'family': {'siblings': 4, 'income': {'father': 763, 'mother': 1393}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}",False,False,"{""hobbies"": [""decide"", ""least""], ""skills"": {""tech"": {""python"": 5, ""excel"": 5, ""sql"": 2}, ""soft"": [""mouth"", ""laugh""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 763, ""mother"": 1393}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",decide|least,"{""tech"": {""python"": 5, ""excel"": 5, ""sql"": 2}, ""soft"": [""mouth"", ""laugh""]}","{""siblings"": 4, ""income"": {""father"": 763, ""mother"": 1393}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]",5.0,5.0,2.0,mouth|laugh,4.0,763.0,1393.0,laptop|phone,HP|Samsung,2019|2020,Tashkent,West Michaelport,100883
35,Unknown,22,Female,87,+13565523035,North Maryfort,,2008-01-25 20:03:00,Data Science,100.0,pending,3.06,excellent,136.0,1998-08-30 02:53:00,UZ 100652 Tashkent Lake Donaldton,INVALID_JSON_DATA,False,True,,,,,,,,,,,,,,,,Tashkent,Lake Donaldton,100652
36,Unknown,22,Unknown,87,+18930217782,North Gerald,,2018-11-11 00:00:00,Python,100.0,inactive,3.06,average,202.0,2024-12-18 00:00:00,"North Amy 11-kv, dom 49, Tashkent","{""hobbies"": [""stay"", ""even""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 3}, ""soft"": [""generation"", ""group""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 219, ""mother"": 1344}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",False,True,"{""hobbies"": [""stay"", ""even""], ""skills"": {""tech"": {""python"": 3, ""excel"": 5, ""sql"": 3}, ""soft"": [""generation"", ""group""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 219, ""mother"": 1344}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",stay|even,"{""tech"": {""python"": 3, ""excel"": 5, ""sql"": 3}, ""soft"": [""generation"", ""group""]}","{""siblings"": 1, ""income"": {""father"": 219, ""mother"": 1344}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]",3.0,5.0,3.0,generation|group,1.0,219.0,1344.0,laptop|phone,Dell|Apple,2017|2021,Tashkent,North Amy,
37,Jeremy Fry ,18,Female,90,+17731802562,New Kent,mccoyandrew@yahoo.com,2023-08-30 22:57:05,Data Science,100.0,pending,3.06,average,157.0,1971-02-04 00:00:00,"Apartment 49, New Ian district, Tashkent, UZ, 100606","{hobbies:['score', 'bar']}",True,True,"{""hobbies"": [""score"", ""bar""]}",score|bar,,,,,,,,,,,,,,Tashkent,New Ian district,100606
38,Christopher Sosa ,20,Male,90,+11386481737,New Aliceland,,2022-08-12 00:00:00,Data Science,67.0,active,3.06,excellent,242.0,1970-02-17 19:58:04,"Apartment 22, Youngton district, Tashkent, UZ, 100192","{""hobbies"": [""art"", ""learn""], ""skills"": {""tech"": {""python"": 3, ""excel"": 2, ""sql"": 3}, ""soft"": [""write"", ""alone""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1354, ""mother"": 448}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",False,True,"{""hobbies"": [""art"", ""learn""], ""skills"": {""tech"": {""python"": 3, ""excel"": 2, ""sql"": 3}, ""soft"": [""write"", ""alone""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1354, ""mother"": 448}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]}",art|learn,"{""tech"": {""python"": 3, ""excel"": 2, ""sql"": 3}, ""soft"": [""write"", ""alone""]}","{""siblings"": 2, ""income"": {""father"": 1354, ""mother"": 448}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2020}]",3.0,2.0,3.0,write|alone,2.0,1354.0,448.0,laptop|phone,Lenovo|Samsung,2024|2020,Tashkent,Youngton district,100192
39,David Duke ,20,Female,87,+15266776949,Harrishaven,,2004-09-26 00:00:00,Python,100.0,active,3.06,excellent,159.0,2022-05-25 01:20:33,UZ 100766 Tashkent Port William,"{hobbies:['challenge', 'trouble']}",False,True,"{""hobbies"": [""challenge"", ""trouble""]}",challenge|trouble,,,,,,,,,,,,,,Tashkent,Port William,100766
40,Sara Page ,20,Female,71,,West William,edgar27@phillips-martin.info,2022-03-26 05:45:17,Python,100.0,inactive,3.06,excellent,140.0,1993-10-06 00:00:00,"73317 Timothy Port Suite 163, Dicksonbury","{""hobbies"": [""imagine"", ""middle""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 4}, ""soft"": [""begin"", ""movement""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 270, ""mother"": 255}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",True,False,"{""hobbies"": [""imagine"", ""middle""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 4}, ""soft"": [""begin"", ""movement""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 270, ""mother"": 255}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",imagine|middle,"{""tech"": {""python"": 3, ""excel"": 4, ""sql"": 4}, ""soft"": [""begin"", ""movement""]}","{""siblings"": 5, ""income"": {""father"": 270, ""mother"": 255}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]",3.0,4.0,4.0,begin|movement,5.0,270.0,255.0,laptop|phone,Lenovo|Apple,2020|2021,Dicksonbury,73317 Timothy Port Suite 163,
41,Unknown,19,Male,87,,West Georgefort,,1975-12-17 00:00:00,Data Science,100.0,active,3.06,average,225.0,2021-04-03 02:43:08,"4613 Robert Cliff Suite 875, South Leslie","{""hobbies"": [""particular"", ""turn""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 2}, ""soft"": [""trip"", ""toward""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1364, ""mother"": 1312}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",False,False,"{""hobbies"": [""particular"", ""turn""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 2}, ""soft"": [""trip"", ""toward""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1364, ""mother"": 1312}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",particular|turn,"{""tech"": {""python"": 1, ""excel"": 4, ""sql"": 2}, ""soft"": [""trip"", ""toward""]}","{""siblings"": 5, ""income"": {""father"": 1364, ""mother"": 1312}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]",1.0,4.0,2.0,trip|toward,5.0,1364.0,1312.0,laptop|phone,HP|Xiaomi,2017|2019,South Leslie,4613 Robert Cliff Suite 875,
42,Mark Smith ,20,Male,90,,West Morganchester,,1980-12-09 00:00:00,Data Science,81.0,inactive,3.06,excellent,255.0,1980-06-06 03:12:08,"Apartment 17, Port Kristopherberg district, Tashkent, UZ, 100563",INVALID_JSON_DATA,False,False,,,,,,,,,,,,,,,,Tashkent,Port Kristopherberg district,100563
43,Amanda Myers,19,Female,90,+16981153243,North Christopherborough,,2021-06-24 12:05:49,Data Science,100.0,pending,3.06,average,140.0,1990-02-09 05:03:04,UZ 100515 Tashkent North Joseph,"{'hobbies': ['professional', 'necessary'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 2}, 'soft': ['recent', 'tend']}, 'family': {'siblings': 1, 'income': {'father': 1134, 'mother': 1304}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}",False,True,"{""hobbies"": [""professional"", ""necessary""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 2}, ""soft"": [""recent"", ""tend""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1134, ""mother"": 1304}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",professional|necessary,"{""tech"": {""python"": 5, ""excel"": 4, ""sql"": 2}, ""soft"": [""recent"", ""tend""]}","{""siblings"": 1, ""income"": {""father"": 1134, ""mother"": 1304}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]",5.0,4.0,2.0,recent|tend,1.0,1134.0,1304.0,laptop|phone,Dell|Apple,2018|2021,Tashkent,North Joseph,100515
44,Eric George ,18,Male,93,,Nathanborough,,2022-03-17 10:25:13,Python,100.0,inactive,3.06,good,205.0,2022-06-27 20:25:36,UZ 100297 Tashkent North Candace,"{hobbies:['official', 'begin']}",False,False,"{""hobbies"": [""official"", ""begin""]}",official|begin,,,,,,,,,,,,,,Tashkent,North Candace,100297
45,Unknown,20,Unknown,83,,Duncanfort,,2022-12-26 11:07:23,Data Science,100.0,active,0.0,excellent,135.0,2022-11-21 00:00:00,"Annahaven 19-kv, dom 3, Tashkent","{'hobbies': ['finish', 'true'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 2}, 'soft': ['enter', 'response']}, 'family': {'siblings': 5, 'income': {'father': 778, 'mother': 355}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2021}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}",False,False,"{""hobbies"": [""finish"", ""true""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 2}, ""soft"": [""enter"", ""response""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 778, ""mother"": 355}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",finish|true,"{""tech"": {""python"": 4, ""excel"": 2, ""sql"": 2}, ""soft"": [""enter"", ""response""]}","{""siblings"": 5, ""income"": {""father"": 778, ""mother"": 355}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]",4.0,2.0,2.0,enter|response,5.0,778.0,355.0,laptop|phone,Lenovo|Xiaomi,2021|2022,Tashkent,Annahaven,
46,Brandi Jones,20,Male,87,,Ramirezborough,lawrence93@robinson-davis.com,1989-02-03 04:53:00,Data Science,92.0,inactive,3.06,excellent,172.0,1975-05-22 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""raise"", ""let""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 2}, ""soft"": [""tell"", ""compare""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 209, ""mother"": 1191}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",True,False,"{""hobbies"": [""raise"", ""let""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 2}, ""soft"": [""tell"", ""compare""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 209, ""mother"": 1191}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",raise|let,"{""tech"": {""python"": 1, ""excel"": 5, ""sql"": 2}, ""soft"": [""tell"", ""compare""]}","{""siblings"": 3, ""income"": {""father"": 209, ""mother"": 1191}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]",1.0,5.0,2.0,tell|compare,3.0,209.0,1191.0,laptop|phone,Dell|Apple,2016|2021,,,
47,John Robinson,19,Unknown,51,,Port Tracy,wallacerandy@bradshaw.com,2021-01-18 15:09:03,Data Science,100.0,active,3.06,average,166.0,1994-04-25 00:00:00,UZ 100626 Tashkent East Williamport,"{'hobbies': ['above', 'even'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 5}, 'soft': ['minute', 'view']}, 'family': {'siblings': 4, 'income': {'father': 1127, 'mother': 1111}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}",True,False,"{""hobbies"": [""above"", ""even""], ""skills"": {""tech"": {""python"": 3, ""excel"": 2, ""sql"": 5}, ""soft"": [""minute"", ""view""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1127, ""mother"": 1111}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}",above|even,"{""tech"": {""python"": 3, ""excel"": 2, ""sql"": 5}, ""soft"": [""minute"", ""view""]}","{""siblings"": 4, ""income"": {""father"": 1127, ""mother"": 1111}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]",3.0,2.0,5.0,minute|view,4.0,1127.0,1111.0,laptop|phone,HP|Apple,2020|2022,Tashkent,East Williamport,100626
48,Suzanne Meyer,20,Male,95,,South Joshua,bartlettchristy@perez-strickland.com,1972-09-21 00:00:00,Data Science,100.0,active,3.06,excellent,144.0,1976-01-20 00:00:00,"6637 Michelle Unions Apt. 959, Erikfort","{'hobbies': ['do', 'property'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 4}, 'soft': ['parent', 'raise']}, 'family': {'siblings': 1, 'income': {'father': 709, 'mother': 1006}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}",True,False,"{""hobbies"": [""do"", ""property""], ""skills"": {""tech"": {""python"": 3, ""excel"": 1, ""sql"": 4}, ""soft"": [""parent"", ""raise""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 709, ""mother"": 1006}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]}",do|property,"{""tech"": {""python"": 3, ""excel"": 1, ""sql"": 4}, ""soft"": [""parent"", ""raise""]}","{""siblings"": 1, ""income"": {""father"": 709, ""mother"": 1006}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2024}]",3.0,1.0,4.0,parent|raise,1.0,709.0,1006.0,laptop|phone,Dell|Apple,2015|2024,Erikfort,6637 Michelle Unions Apt. 959,
49,Unknown,18,Female,90,+12718094741,Lake Michael,,2023-01-02 03:42:09,Data Science,81.0,active,3.06,average,225.0,1992-09-19 00:00:00,"00607 Alvarez Circles Suite 553, North Benjamin","{hobbies:['wonder', 'strong']}",False,True,"{""hobbies"": [""wonder"", ""strong""]}",wonder|strong,,,,,,,,,,,,,,North Benjamin,00607 Alvarez Circles Suite 553,
50,Justin Wong ,18,Female,90,+10108099177,Travisfort,,1970-02-03 13:13:00,Data Science,100.0,active,3.7,average,164.0,1995-02-16 00:00:00,"Apartment 28, East Andrew district, Tashkent, UZ, 100090","{'hobbies': ['decide', 'continue'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 3}, 'soft': ['these', 'could']}, 'family': {'siblings': 3, 'income': {'father': 204, 'mother': 506}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}",False,True,"{""hobbies"": [""decide"", ""continue""], ""skills"": {""tech"": {""python"": 4, ""excel"": 4, ""sql"": 3}, ""soft"": [""these"", ""could""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 204, ""mother"": 506}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2024}]}",decide|continue,"{""tech"": {""python"": 4, ""excel"": 4, ""sql"": 3}, ""soft"": [""these"", ""could""]}","{""siblings"": 3, ""income"": {""father"": 204, ""mother"": 506}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2016}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2024}]",4.0,4.0,3.0,these|could,3.0,204.0,506.0,laptop|phone,Lenovo|Samsung,2016|2024,Tashkent,East Andrew district,100090
51,James Davis ,20,Female,61,,New Emilyshire,,2014-02-09 00:00:00,Data Science,100.0,inactive,3.7,average,132.0,1995-04-07 00:00:00,UZ 100391 Tashkent Lake Amy,"{hobbies:['prove', 'central']}",False,False,"{""hobbies"": [""prove"", ""central""]}",prove|central,,,,,,,,,,,,,,Tashkent,Lake Amy,100391
52,Mitchell Conway ,19,Female,63,+15709119906,Lake Louis,,1994-06-13 04:13:00,Data Science,100.0,inactive,3.06,excellent,205.0,2023-01-10 06:52:10,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""painting"", ""tough""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 2}, ""soft"": [""hour"", ""series""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 543, ""mother"": 1003}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}",False,True,"{""hobbies"": [""painting"", ""tough""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 2}, ""soft"": [""hour"", ""series""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 543, ""mother"": 1003}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]}",painting|tough,"{""tech"": {""python"": 4, ""excel"": 5, ""sql"": 2}, ""soft"": [""hour"", ""series""]}","{""siblings"": 3, ""income"": {""father"": 543, ""mother"": 1003}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2020}]",4.0,5.0,2.0,hour|series,3.0,543.0,1003.0,laptop|phone,Dell|Apple,2015|2020,,,
